id	type	status	noindex	cornerstone	permalink	parent	title	seo_title	meta_desc	focus_kw	links_out	links_in	rt_min	modified	content_len	gutenberg	elementor
201999	product	publish	0	0	http://cavallo.local/product/trek-purple-hoof-boot/	0	Trek PURPLE Hoof Boot (sold per single boot)	Cavallo Trek Hoof Boot Purple for Horses - Best Selling Hoof Boot	The Cavallo Trek Hoof Boot in Purple features a durable, breathable, and user-friendly design, trusted by riders for everyday riding and extreme adventures.	Cavallo Trek Hoof Boot Purple	7	20	13	2026-03-19 16:15:37	6836	0	0
3381	product	publish	0	0	http://cavallo.local/product/trek-3m-reflective-strap/	0	Trek/BFB 3M Reflective Straps (Sold in pairs)	NULL	Cavallo Trek 3M reflective replacement straps for high-visibility night riding. Genuine Cavallo parts for a secure, safe boot fit.	NULL	0	1	4	2026-03-03 21:19:30	0	0	0
3441	product	publish	0	0	http://cavallo.local/product/trekbuckle/	0	Trek/BFB Hoof Boot Buckle Straps (Sold in pairs)	NULL	This buckle style strap can be used in place of the Velcro straps on the Cavallo Simple boot and Entry Level Boot (ELB) styles.	NULL	0	1	4	2026-03-03 21:20:39	0	0	0
202057	product	publish	0	0	http://cavallo.local/product/unicorn-pink-clb-cute-little-boots/	0	Unicorn Pink CLB “Cute Little Boots” – For Minis (sold in pairs)	Cavallo CLB Pink Hoof Boot for Miniature Horses and Ponies	The Cavallo CLB Unicorn Pink Hoof Boot offers complete hoof protection and comfort for your miniature horse and pony, increasing shock absorption and style.	Cavallo CLB Pink Hoof Boot	7	NULL	20	2026-03-02 19:07:40	5132	0	0
2254	product	publish	0	0	http://cavallo.local/product/western-built-up-saddle-pad/	0	Western Built-Up Saddle Pad #809	Western Western Built-Up Saddle Pad Cavallo Horse Equipment Supplies	The Cavallo Western Built-Up Saddle Pad provides additional padding over the wither area that will adjust the position of a saddle that tips. Firm poly...	Western Built-Up Saddle Pad	0	1	6	2026-05-26 17:31:58	0	0	0
3562	team	publish	1	0	http://cavallo.local/team/brigitta-luettgue/	0	Brigitta Luettge	NULL	NULL	NULL	0	NULL	1	2026-02-10 22:58:01	887	0	0
3536	team	publish	0	0	http://cavallo.local/team/carole-herder/	0	Carole Herder	NULL	NULL	NULL	1	2	4	2025-07-08 20:02:48	4738	0	0
202928	team	publish	1	0	http://cavallo.local/team/deanna-stoppler/	0	Deanna Stoppler	D %%page%% %%sep%% %%sitename%% D	NULL	Deanna Stoppler	0	NULL	1	2025-07-08 21:28:28	956	0	0
3552	team	publish	0	0	http://cavallo.local/team/greg-giles/	0	Greg Giles	NULL	NULL	NULL	0	2	3	2025-05-07 20:58:01	2778	0	0
3564	team	publish	1	0	http://cavallo.local/team/heidi-melocco/	0	Heidi Melocco	NULL	NULL	NULL	0	NULL	1	2024-09-19 06:34:35	957	0	0
3557	team	publish	1	0	http://cavallo.local/team/jennifer-mundell/	0	Jennifer Mundell	NULL	NULL	NULL	0	NULL	1	2024-10-03 09:01:58	736	0	0
202644	team	publish	1	0	http://cavallo.local/team/joeal-wolfe/	0	Joeal Wolfe	%%title%% Joeal Wolfe - Cavallo Hoof Boots Customer Service	NULL	Joeal Wolfe	0	NULL	1	2025-04-25 01:12:35	695	0	0
3556	team	publish	1	0	http://cavallo.local/team/krystle-davies/	0	Krystle Davies	NULL	NULL	NULL	0	NULL	1	2024-09-19 06:28:59	580	0	0
3566	team	publish	1	0	http://cavallo.local/team/maren/	0	Maren	NULL	NULL	NULL	0	NULL	1	2026-02-04 17:32:43	642	0	0
3554	team	publish	1	0	http://cavallo.local/team/patricia/	0	Patricia	NULL	NULL	NULL	0	NULL	1	2024-09-27 12:30:27	0	0	0
3559	team	publish	1	0	http://cavallo.local/team/yvonne-welz/	0	Yvonne Welz	NULL	Meet Yvonne Welz — lifelong horsewoman, barefoot advocate and editor of The Horse's Hoof magazine. Over 30 years of equine expertise.	NULL	0	NULL	2	2024-09-19 06:30:57	1707	0	0
201597	video	publish	1	0	http://cavallo.local/video/she-would-be-in-a-very-dark-place/	0	"She would be in a very dark place..."	NULL	Cavallo Hoof Boots provide immediate relief in a before-and-after video, for a horse with recurring abscesses and thin soles. Wow!	Cavallo Boots Thin Soles	0	NULL	1	2025-03-11 18:12:09	410	0	0
201124	video	publish	1	0	http://cavallo.local/video/cavallo-boots-breathe-so-well/	0	“Cavallo Boots Breathe so Well!”	NULL	NULL	NULL	0	NULL	1	2025-01-21 14:42:20	289	0	0
201556	video	publish	1	0	http://cavallo.local/video/a-mini-man-of-our-times-hughies-got-it/	0	A (Mini) Man of our Times - Hughie's Got it!	NULL	We all need someone to look up to—someone with confidence, style, and a strut that says, “I’ve got this!”. For us, that's Hughie!	Hughie and Cavallo Boots	0	NULL	1	2025-03-10 20:31:54	530	0	0
201552	video	publish	1	0	http://cavallo.local/video/a-joyful-run-through-the-forests-of-norway-on-happy-hoofs/	0	A Joyful Run Through the Forests of Norway on Happy Hoofs!	NULL	Luna has been very sensitive to hard ground and gravel, and these boots are proving to be just the thing to make her happy!	Thea and the Crazyshetlands	0	NULL	1	2025-03-10 20:10:40	291	0	0
201294	video	publish	1	0	http://cavallo.local/video/a-mystery-celebrity-needing-cavallo-boots-fast/	0	A Mystery Celebrity Needing Cavallo Boots FAST?	Mystery celebrity needing Cavallo Boots Fast	Who was the mystery celebrity needing Cavallo Boots FAST? What happened when a Hollywood horse handler reached out to the staff at Cavallo?	Celebrity needing Cavallo Boots	0	NULL	1	2025-02-25 01:27:02	277	0	0
201594	video	publish	1	0	http://cavallo.local/video/allison-mcginty-uses-cavallo-boots-to-help-apache-with-laminitis/	0	Allison McGinty Uses Cavallo Boots to Help Apache with Laminitis	NULL	Apache had a bout of laminitis earlier in the year, and has come through very nicely with her Cavallo Hoof Boots! Allison is very pleased!	Allison McGinty Cavallo Boots	0	NULL	1	2025-03-11 17:45:24	138	0	0
350543	video	publish	0	0	http://cavallo.local/video/aquamans-rescue-from-a-canal/	0	Aquaman's Rescue from a Canal!	NULL	NULL	NULL	0	NULL	1	2026-06-01 18:59:13	238	0	0
201499	video	publish	1	0	http://cavallo.local/video/help-your-horse-on-rocky-trails/	0	Are YOU a Fan of Rolling Stones?	Cavallo Boots Help your horse on rocky trails	Are YOU a Fan of Rolling Stones? Not THE Rolling Stones, but the kind that challenges your horse on rocky trails! Cavallo Boots really help!	horse on rocky trails	0	NULL	1	2025-03-05 04:22:04	241	0	0
201135	video	publish	1	0	http://cavallo.local/video/ask-monty-roberts-cavallo-saddle-pads-part-2/	0	Ask Monty Roberts: Cavallo Saddle Pads Part 2	NULL	NULL	NULL	0	NULL	1	2025-01-21 14:47:14	83	0	0
201588	video	publish	1	0	http://cavallo.local/video/ayasha-the-mini-uses-clb-boots-to-keep-up-on-the-trails/	0	Ayasha the Mini Uses CLB Boots to Keep up on the Trails!	NULL	Ayasha the Trail Mini Uses her Cavallo CLB horse hoof boots to Keep up with the Big Horses on the Trails! Nothing stops this little gal!	Ayasha the Trail Mini	0	NULL	1	2025-03-11 17:29:21	201	0	0
201564	video	publish	1	0	http://cavallo.local/video/beautiful-horse-jumping-at-liberty-in-cavallo-hoof-boots/	0	Beautiful Horse Jumping at Liberty in Cavallo Hoof Boots!	NULL	Jumping at liberty in Cavallo Hoof Boots (and we LOVE it!). With a proper fit, there's nothing you can't do in your Cavallos!	Jumping at liberty	0	NULL	1	2025-03-10 21:15:32	197	0	0
201153	video	publish	1	0	http://cavallo.local/video/breaking-in-your-cavallos/	0	Breaking in your Cavallos	NULL	NULL	NULL	0	NULL	1	2025-02-08 02:13:26	155	0	0
201528	video	publish	1	0	http://cavallo.local/video/breaking-up-with-your-farrier-is-hard-to-do/	0	Breaking up (with your farrier) is hard to do!	Farrier Breakup Hoof Boots	Farrier breakup? Don’t worry, Cavallo Boots have your covered. Breaking up with a partner is tough, but parting with your farrier is GRUELING!	Farrier Breakup Hoof Boots	0	NULL	1	2025-03-05 22:54:23	323	0	0
201604	video	publish	1	0	http://cavallo.local/video/can-cavallo-hoof-boots-work-for-other-equines-besides-horses/	0	Can Cavallo Hoof Boots Work for Other Equines (Besides Horses)?	NULL	Can Cavallo Hoof Boots be used... for Zebras? Struggling with Laminitis and barely able to walk, Zavannah found relief with Cavallo CLB Boots	Zavannah the Zebra	0	NULL	1	2025-03-11 18:33:18	290	0	0
201128	video	publish	1	0	http://cavallo.local/video/jump-in-cavallo-hoof-boots/	0	Can you Jump in Cavallo Boots?	Can you jump in Cavallo Hoof Boots?	Champion showjumper Zoey Luna demonstrates how to jump in Cavallo Hoof Boots. She uses them because Cavallos absorb shock.	Jump in Cavallo Hoof Boots	0	NULL	1	2025-02-28 22:45:27	268	0	0
201423	video	publish	1	0	http://cavallo.local/video/donating-1000-pairs-of-cavallos/	0	Carole Announces Donating 1000 Pairs of Cavallos	Donating 1000 Pairs of Cavallos	Carole Herder announces donating 1000 pairs of Cavallos. These have gone to rescue horses that suffer from Laminitis and other issues.	Donating 1000 Pairs of Cavallos	0	NULL	1	2025-02-28 05:10:38	572	0	0
334062	video	publish	1	0	http://cavallo.local/video/carole-herder-farrier-mike-wildenstein/	0	Carole Herder & Farrier Mike Wildenstein Find Common Ground	Carole Herder & Farrier Mike Wildenstein	Carole Herder & Farrier Mike Wildenstein Find Common Ground for Helping Horses at the American Association of Equine Practitioners Conference	Farrier Mike Wildenstein	0	NULL	1	2026-01-21 23:12:49	356	0	0
201586	video	publish	1	0	http://cavallo.local/video/carole-herder-catches-up-with-chris-cox-at-equine-affaire/	0	Carole Herder Catches up with Chris Cox at Equine Affaire	NULL	Chris Cox tells Carole Herder of Cavallo about an exciting new program called Lead Changes on his ranch in Wyoming.	Chris Cox Lead Changes	0	NULL	1	2025-03-11 17:13:02	241	0	0
201501	video	publish	1	0	http://cavallo.local/video/carole-herders-laminitis-series-video-1/	0	Carole Herder's Laminitis Series (Video #1)	Carole Herder's Laminitis Series (Video #1)	Your horse will benefit from Carole Herder's Laminitis Series. Find out what Laminitis and Founder are and what happens inside the hoof.	Carole Herder's Laminitis Series	0	NULL	1	2025-03-05 04:44:02	370	0	0
201522	video	publish	1	0	http://cavallo.local/video/carole-herders-laminitis-series-2/	0	Carole Herder's Laminitis Series (Video #2)	Carole Herder's Laminitis Series Video #2	Carole Herder's Laminitis Series explains hoof function in relation to Laminitis so you can understand how a healthy hoof bears weight.	Carole Herder's Laminitis Series	0	NULL	1	2025-03-05 20:57:55	268	0	0
201561	video	publish	1	0	http://cavallo.local/video/cattle-ranching-in-cavallos-be-bare-or-be-square/	0	Cattle Ranching in Cavallos - Be Bare or Be Square!	NULL	Kim Fish and her beloved mare, Josie, spent years cattle ranching together. But at 21, Josie started experiencing joint issues.	Cattle Ranching in Cavallos	0	NULL	1	2025-03-10 21:08:14	338	0	0
201589	video	publish	1	0	http://cavallo.local/video/cavallo-your-all-season-horse-hoof-boot/	0	Cavallo - your ALL Season Horse Hoof Boot!	NULL	Winter, Spring, Summer and Fall - Cavallo's got you covered! All weather- there's nothing to stop you with your Cavallo Hoof Boots in action.	Sue grice all season	0	NULL	1	2025-03-11 17:30:56	263	0	0
201426	video	publish	1	0	http://cavallo.local/video/cavallo-and-consteed-win-spoga-top-innovations-award/	0	Cavallo and Consteed Win SPOGA Top Innovations Award!	Cavallo and Consteed Win SPOGA Top Innovations Award	We are proud to announce that Cavallo and Consteed Win SPOGA Top Innovations Award for the Consteed Smart Hoof Sneaker!	SPOGA Top Innovations Award	0	NULL	1	2025-03-04 01:36:23	294	0	0
201541	video	publish	1	0	http://cavallo.local/video/cavallo-bling-hoof-boots-add-sparkle-to-your-horses-life/	0	Cavallo Bling Hoof Boots Add Sparkle to your Horse's Life	NULL	Cavallo Bling Boots add a touch of sparkle while keeping your horse safe and comfortable! Whatever your doing, ELB Bling Boots are perfect!	Cavallo Bling Boots	0	NULL	1	2025-03-10 18:55:05	250	0	0
201310	video	publish	1	0	http://cavallo.local/video/cavallo-boots-for-fire-preparedness/	0	Cavallo Boots for Fire Preparedness	NULL	Hollywood Horse Trainer talks about using Cavallo Boots for Fire Preparedness. This is a helpful interview for anyone wanting to be prepared.	Cavallo Boots for Fire Preparedness	0	NULL	1	2025-02-25 02:08:31	357	0	0
201526	video	publish	1	0	http://cavallo.local/video/cavallo-boots-in-the-toughest-conditions/	0	Cavallo Boots in the Toughest Conditions!	Cavallo Boots Toughest Conditions	Cavallo Boots tackle the toughest conditions! Watch Melissa Arnold gallop this steep hill with confidence, no slipping, no hesitation!	Cavallo Boots Toughest Conditions	0	NULL	1	2025-03-05 22:34:39	284	0	0
201581	video	publish	1	0	http://cavallo.local/video/cavallo-clb-mini-hoof-boots-drive-in-safety-comfort-and-style/	0	Cavallo CLB Mini Hoof Boots - Drive in Safety, Comfort and STYLE!	NULL	Did you know that Cavallo CLB Hoof Boots for Minis are the Official Hoof Boot of the AMHA? Mercedes the Mini loves his Cavallo CLB Boots!	Mercedes the Mini	0	NULL	1	2025-03-11 17:03:05	251	0	0
201591	video	publish	1	0	http://cavallo.local/video/cavallo-goes-plastic-free-with-great-response/	0	Cavallo Goes Plastic-Free...with Great Response!	NULL	In April 2019, Cavallo went plastic-free with all Hoof Boot Pad packaging, using recycled cardboard to boost sustainability!	Cavallo is Plastic Free	0	NULL	1	2025-03-11 17:37:34	493	0	0
201152	video	publish	1	0	http://cavallo.local/video/cavallo-hoof-boot-fitting/	0	Cavallo Hoof Boot Fitting	NULL	NULL	NULL	0	NULL	1	2025-01-21 15:00:56	132	0	0
201154	video	publish	1	0	http://cavallo.local/video/cavallo-hoof-boot-measuring/	0	Cavallo Hoof Boot Measuring	NULL	NULL	NULL	0	NULL	1	2025-01-21 15:00:55	90	0	0
201577	video	publish	1	0	http://cavallo.local/video/cavallo-hoof-boots-from-the-trail-to-the-rail/	0	Cavallo Hoof Boots - From the Trail to the Rail!	NULL	From the trail to the rail, from wild to mild...Cavallo Hoof Boots will keep your horse safe and comfortable.	Hoof Boots for Trails	0	NULL	1	2025-03-11 16:50:34	208	0	0
201595	video	publish	1	0	http://cavallo.local/video/cavallo-hoof-boots-the-perfect-traction-for-a-gaited-horse/	0	Cavallo Hoof Boots - The Perfect Traction for a Gaited Horse	NULL	Cavallo Hoof Boots are ideal for gaited horses, providing the perfect balance of traction. Cavallo keeps your horse safe on any terrain!	Cavallo Boots for gaited Horses	0	NULL	1	2025-03-11 17:48:53	344	0	0
201497	video	publish	1	0	http://cavallo.local/video/cavallo-hoof-boots-studs-give-traction/	0	Cavallo Hoof Boots & Studs Give Traction on Snowy Carriage Ride	Cavallo Hoof Boots & Studs	Cavallo Hoof Boots & Studs give excellent safety and traction on snowy carriage rides! In this video, Tracy Kerestesh uses Cavallo Trek Boots.	Cavallo Hoof Boots & Studs	0	NULL	1	2025-03-05 03:54:55	238	0	0
201565	video	publish	1	0	http://cavallo.local/video/cavallo-hoof-boots-arent-just-made-for-walking/	0	Cavallo Hoof Boots Aren't Just Made for Walking!	NULL	Cavallo boots aren't just made for walking...they're made for dancing, too! Watch Pamela and Xampanhe dancing with Cavallo Hoof Boots on!	Pamela and Xampanhe Dancing	0	NULL	1	2025-03-10 21:19:28	281	0	0
201530	video	publish	1	0	http://cavallo.local/video/cavallo-hoof-boots-at-the-calgary-stampede/	0	Cavallo Hoof Boots at the Calgary Stampede	NULL	Cavallo Hoof Boots were proudly used by Alberta Carriage Supply at the 2024 Calgary Stampede—"The Greatest Outdoor Show on Earth!"	Cavallo Boots Calgary Stampede	0	NULL	1	2025-03-10 17:27:34	220	0	0
201172	video	publish	1	0	http://cavallo.local/video/cavallo-hoof-boots-at-the-oscars/	0	Cavallo Hoof Boots at the Oscars!	NULL	NULL	NULL	0	NULL	1	2025-02-24 22:03:01	421	0	0
201312	video	publish	1	0	http://cavallo.local/video/cavallo-hoof-boots-for-christmas/	0	Cavallo Hoof Boots for Christmas!	Cavallo Hoof Boots for Christmas	What did your horse get in his stocking this year? Was he lucky enough to get Cavallo Hoof Boots for Christmas?	Cavallo Hoof Boots for Christmas!	0	NULL	1	2025-02-25 02:23:30	202	0	0
201576	video	publish	1	0	http://cavallo.local/video/cavallo-hoof-boots-give-a-mini-with-founder-a-second-chance/	0	Cavallo Hoof Boots Give a Mini with Founder a Second Chance!	NULL	When Jonesy, a 9-year-old miniature horse, struggled with severe founder and could barely stand, his owner turned to Cavallo Hoof Boots.	Jonesy Cavallo Hoof Boots	0	NULL	1	2025-03-11 16:48:56	318	0	0
201602	video	publish	1	0	http://cavallo.local/video/cavallo-hoof-boots-help-rescue-horse-with-arthritis/	0	Cavallo Hoof Boots Help Rescue Horse with Arthritis	NULL	Big-Booty-Judy from Believe Ranch & Rescue in California has found relief from arthritis with Cavallo Hoof Boots!	Believe Ranch and Rescue	0	NULL	1	2025-03-11 18:29:06	311	0	0
201545	video	publish	1	0	http://cavallo.local/video/cavallo-hoof-boots-love-the-beach/	0	Cavallo Hoof Boots LOVE the Beach!	NULL	We can all use some fresh, salt air and beautiful scenery. Don't hold back - ride where you want with Cavallo Hoof Boots!	Cavallo Boots on the Beach	0	NULL	1	2025-03-10 19:08:08	265	0	0
203329	video	publish	1	0	http://cavallo.local/video/cavallo-hoof-boots-measuring-video/	0	Cavallo Hoof Boots Measuring Video	Cavallo Hoof Boots Measuring Video	The NEW Cavallo Hoof Boots measuring video provides a clear, step-by-step demonstration of how to accurately measure and size your horse.	Cavallo Hoof Boots Measuring Video	0	NULL	1	2025-06-01 20:14:43	424	0	0
201558	video	publish	1	0	http://cavallo.local/video/cavallo-hoof-boots-offer-hoof-care-during-hot-weather/	0	Cavallo Hoof Boots offer Hoof Care During Hot Weather!	NULL	Change your go-anywhere Cavallo Hoof Boots into a soaking solution by simply covering the drainage holes and filling them with water.	Cavallo Hot Weather Hoofcare	0	NULL	1	2025-03-10 20:43:30	323	0	0
201129	video	publish	1	0	http://cavallo.local/video/cavallo-hoof-boots-on-the-best-of-america-by-horseback/	0	Cavallo Hoof Boots on the Best of America by Horseback	NULL	NULL	NULL	0	NULL	1	2025-01-21 14:44:14	85	0	0
201287	video	publish	1	0	http://cavallo.local/video/cavallo-hoof-boots-rev-up-the-horsepower/	0	Cavallo Hoof Boots Rev Up the Horsepower!	NULL	How do you feed the sheep when the pickup truck is broken down? Dressage trainer Sue uses her Cavallo Trek Boots to get the job done!	Cavallo Hoof Boot Horsepower	0	NULL	1	2025-03-10 18:03:02	194	0	0
201494	video	publish	1	0	http://cavallo.local/video/cavallo-hoof-boots-staying-on/	0	Cavallo Hoof Boots staying ON in Thick Mud!	Cavallo Hoof Boots staying ON	Now this is fun - watch this video showing Cavallo Boots staying on in mud, vs. a pair of wellies! Which boots will win the challenge?	Cavallo Hoof Boots staying ON	0	NULL	1	2025-03-05 03:41:22	319	0	0
201590	video	publish	1	0	http://cavallo.local/video/cavallo-hoof-boots-thrive-in-any-terrain/	0	Cavallo Hoof Boots Thrive in ANY Terrain	NULL	Want a hoof boot you KNOW will get you and your horse through any terrain? Cavallo horse hoof boots are ready to be your perfect hoof boot!	Cavallo Boots all terrain	0	NULL	1	2025-03-11 17:33:45	270	0	0
201432	video	publish	1	0	http://cavallo.local/video/cavallo-purple-trek-boots-unboxing-video/	0	Cavallo Purple Trek Boots Unboxing Video!	NULL	Wonder what it's like to have a box with brand new, Cavallo PURPLE Trek Hoof Boots arrive on your porch?	Cavallo Purple Trek Unboxing	0	NULL	1	2025-03-10 18:13:36	160	0	0
201313	video	publish	1	0	http://cavallo.local/video/2024-liberty-horse-festival/	0	Cavallo Sponsors Liberty Horse Festival	Cavallo Hoof Boots sponsors Liberty Horse Festival	Why Did Cavallo Hoof Boots Become Title Sponsor of 2024 Liberty Horse Festival? Watch this interview with Carole Herder to find out!	Liberty Horse Festival	0	NULL	1	2025-02-25 03:22:21	346	0	0
201430	video	publish	1	0	http://cavallo.local/video/cavallo-booted-therapy-mini-horses-promote-literacy/	0	Cavallo-Booted Therapy Mini Horses Promote Literacy	Cavallo-Booted Therapy Mini horses promote literacy	Watch these Cavallo-booted therapy mini horses work to promote literacy in their communities! This is how children love to learn!	Cavallo-Booted Therapy Mini	0	NULL	1	2025-02-28 21:54:24	331	0	0
201138	video	publish	1	0	http://cavallo.local/video/cavallos-new-hoof-boot-trek-is-here/	0	Cavallo’s New Hoof Boot – Trek is here!	NULL	NULL	NULL	0	NULL	1	2025-01-21 14:51:31	157	0	0
201155	video	publish	1	0	http://cavallo.local/video/cavallos-stay-on-even-at-65km-hr/	0	Cavallos STAY ON – Even at 65km/hr!	NULL	NULL	NULL	0	NULL	1	2025-01-21 15:02:07	150	0	0
201551	video	publish	1	0	http://cavallo.local/video/celebrities-speak-out-on-cavallo-boots/	0	Celebrities Speak out on Cavallo Boots!	NULL	Top equine industry experts were asked why they love their Cavallo Hoof Boots—and here's what they had to say! Thank you, guys!	Celebrities Love Cavallo Boots	0	NULL	1	2025-03-10 20:05:37	299	0	0
201562	video	publish	1	0	http://cavallo.local/video/cheri-tillerson-anderson-shares-her-cavallo-hoof-boot-story/	0	Cheri Tillerson Anderson Shares her Cavallo Hoof Boot Story	NULL	Cheri Tillerson has a story to tell! Caesar's Cavallo Simple Boots did the trick - and now Cheri and Caesar are happy Cavallo campers!	NULL	0	NULL	1	2025-03-10 21:10:55	247	0	0
350817	video	publish	0	0	http://cavallo.local/video/come-along-a-cavallo-hoof-booted-ride-with-us/	0	Come along a Cavallo Hoof-Booted ride with us!	NULL	NULL	NULL	0	NULL	1	2026-06-06 01:31:49	266	0	0
201165	video	publish	1	0	http://cavallo.local/video/cavallo-for-all-disciplines/	0	Count on Cavallo for All Disciplines	Cavallo for all disciplines	Did you know you can count on Cavallo for all disciplines? Cavallo horse hoof boots have got you covered, no matter how you ride!	Cavallo for all disciplines	0	NULL	1	2025-02-08 02:55:17	276	0	0
201543	video	publish	1	0	http://cavallo.local/video/did-you-know-clb-stands-for-cute-little-boot-you-can-see-why/	0	Did you Know CLB Stands for 'Cute Little Boot'? You Can See Why!	NULL	Cavallo Cute Little Boots (CLB) aren't just adorable! Like all Cavallo Boots, CLB offers your mini increased comfort and shock absorption.	Cavallo CLB Cute Little Boots	0	NULL	1	2025-03-10 19:01:24	318	0	0
201523	video	publish	1	0	http://cavallo.local/video/discover-cavallo-hoof-boot-options-with-uk-horsewoman-sue-grice/	0	Discover Cavallo Hoof Boot Options with Sue Grice!	NULL	Discover Cavallo Hoof Boot options with Sue Grice, an experienced UK horsewoman who has trusted Cavallo Hoof Boots for years.	Cavallo Hoof Boot Options	0	NULL	1	2025-03-05 22:20:28	260	0	0
201603	video	publish	1	0	http://cavallo.local/video/does-the-world-need-cavallo-rhinoceros-boots/	0	Does the World Need Cavallo Rhinoceros Boots?	NULL	Maybe it's time for a new "CRB" (Cavallo Rhino Boot)?Touran's Cavallo-booted horse had a close encounter with a rhino while out and about!	NULL	0	NULL	1	2025-03-11 18:31:29	304	0	0
201555	video	publish	1	0	http://cavallo.local/video/does-your-horse-pull-shoes-in-turnout/	0	Does your Horse Pull Shoes in Turnout?	NULL	Does your horse pull shoes in turnout or slip on grass and mud? Diane says Cavallo Boots kept her horse’s shoes on when nothing else would!	Cavallo Keeps Shoes On	0	NULL	1	2025-03-10 20:23:38	332	0	0
201575	video	publish	1	0	http://cavallo.local/video/dont-measure-the-bulbs-carole-on-sizing-for-cavallo-boots/	0	Don't Measure the Bulbs! Carole on Sizing for Cavallo Boots	NULL	Don't Measure the Bulbs! Carole Herder explains how to properly measure and size your Cavallo Hoof Boots for the perfect fit!	Don't measure the bulbs	0	NULL	1	2025-03-11 16:46:32	281	0	0
201131	video	publish	1	0	http://cavallo.local/video/double-dan/	0	Double Dan	NULL	NULL	NULL	0	NULL	1	2025-01-21 14:46:06	596	0	0
201134	video	publish	1	0	http://cavallo.local/video/double-dan-horsemanship-on-australias-got-talent/	0	Double Dan Horsemanship on Australia’s Got Talent	NULL	NULL	NULL	0	NULL	1	2025-01-21 14:46:08	103	0	0
201553	video	publish	1	0	http://cavallo.local/video/dream-of-climbing-mountains-in-your-cavallos/	0	Dream of Climbing Mountains in your Cavallos?	NULL	A horse has to have goals, right? Sue's horse, Bobo, has big dreams and is determined to make them a reality - with the help of his Cavallos!	Sue Grice Bobo	0	NULL	1	2025-03-10 20:12:42	184	0	0
201126	video	publish	1	0	http://cavallo.local/video/dreams-come-true-with-cavallo/	0	Dreams Come True With Cavallo!	NULL	An Equine Prince meets a beautiful mare at the Royal Ball and they dance the night away! Thank goodness for a SPARKLY clue that leads to her!	Dreams Come True With Cavallo!	0	NULL	1	2025-03-05 22:28:35	259	0	0
201525	video	publish	1	0	http://cavallo.local/video/dressage-trainer-sue-grice-talks-cavallo-hoof-boots/	0	Dressage Trainer Sue Grice Talks Cavallo Hoof Boots	Dressage Trainer Sue Grice Talks Cavallo Hoof Boots	Dressage trainer Sue Grice is a BHS Accredited Coach with a Level 3 UK Dressage Coaching Certificate—and she LOVES her Cavallo Hoof Boots!	Dressage Trainer Sue Grice	0	NULL	1	2025-03-05 22:46:29	187	0	0
201544	video	publish	1	0	http://cavallo.local/video/emma-massingale-boots-up-albert-and-ernie-for-adventure/	0	Emma Massingale Boots up Albert and Ernie for Adventure!	NULL	Always up for adventure, Emma's little ones, Albert & Ernie, head out to find a very special lookout point. We love Emma's choice of boots!	Emma Massingale Albert Ernie	0	NULL	1	2025-03-10 19:04:25	314	0	0
201123	video	publish	1	0	http://cavallo.local/video/emma-massingales-cavallo-christmas/	0	Emma Massingale’s Cavallo Christmas	NULL	NULL	NULL	0	NULL	1	2025-01-21 14:39:58	202	0	0
201570	video	publish	1	0	http://cavallo.local/video/eslie-woodland-and-her-therapy-pony-blanka-talk-about-cavallos/	0	Eslie Woodland and her therapy pony Blanka talk about Cavallos!	NULL	At just 11 years old, Elsie Woodland and her pony, Blanka, make a fantastic therapy team! They visit nursing homes, hospitals, and more!	Eslie Woodland Blanka CLB	0	NULL	1	2025-03-10 21:32:23	233	0	0
201550	video	publish	1	0	http://cavallo.local/video/ever-had-to-make-your-own-trail-we-can-all-relate/	0	Ever had to Make your Own Trail?  We can ALL Relate!	NULL	Forging your own trail through the bush—or even through life itself—can be an uphill battle! Cavallo Hoof Boots have got you covered!	Make your own trail	0	NULL	1	2025-03-10 20:03:20	290	0	0
350537	video	publish	0	0	http://cavallo.local/video/fancy-a-barefoot-beach-ride/	0	Fancy a Barefoot Beach Ride?	nihi-sumba-horses	NIHI Sumba is one of the world's most extraordinary resorts where every detail is curated — including the care and comfort of its horses.	Nihi Sumba Horses	0	NULL	1	2026-06-01 17:21:00	427	0	0
350821	video	publish	0	0	http://cavallo.local/video/farrier-mark-setzer-gives-cavallo-hoof-boot-review/	0	Farrier Mark Setzer Gives Cavallo Hoof Boot Review	NULL	NULL	NULL	0	NULL	1	2026-06-06 01:43:13	269	0	0
201559	video	publish	1	0	http://cavallo.local/video/farriers-love-cavallo-hoof-boots-too/	0	Farriers Love Cavallo Hoof Boots too!	NULL	Recently, mark discovered Cavallo Boots—and he loves them! His priority is his horses’ care, and he’ll always choose what’s best for them.	Mark Voorhis Cavallo Farrier	0	NULL	1	2025-03-10 20:47:01	410	0	0
201573	video	publish	1	0	http://cavallo.local/video/frodos-dream-to-be-a-dressage-horse-in-cavallo-hoof-boots/	0	Frodo's Dream - to be a Dressage Horse in Cavallo Hoof Boots!	NULL	Frodo has found another use for his Cavallo BFB's - to give comfort and support while training for his dream - to become a dressage horse!	Frodo the dressage horse	0	NULL	1	2025-03-11 16:43:13	268	0	0
350820	video	publish	0	0	http://cavallo.local/video/georgiana-jarvis-makes-a-difficult-choice/	0	Georgiana Jarvis Makes a Difficult Choice	NULL	NULL	NULL	0	NULL	1	2026-06-06 01:39:12	282	0	0
