id,type,status,indexable,cornerstone,site_section,title,url_live,content_format,summary,key_components,primary_cta,image_count,word_count,n_sections,has_video,seo_title,meta_description,focus_keyword,h1,org_traffic_est,traffic_value_usd,top_keyword,serp_position,ranking_keywords,links_in,links_out,price,sku,stock,reading_time_min,editor,parent_id,url_local,last_modified,audit_action,notes
3759,product,publish,Yes,,Shop — Products,Cavallo Windshield Ice Scraper,https://cavallo-inc.com/product/cavallo-ice-scraper/,Product page,"Cavallo Windshield Ice Scraper, a durable winter scraper built for tough conditions.","Product gallery, Add-to-cart, Product tabs",Add to cart,0,514,1,,,,,,,,,,,1,0,5.95,SCRAPER,instock,3,Classic,,http://cavallo.local/product/cavallo-ice-scraper/,2025-11-22 09:01:12,,
202074,product,publish,Yes,,Shop — Products,CLB “Cute Little Boots” – for Minis (sold in pairs),https://cavallo-inc.com/product/clb-cute-little-boots/,Product page,"Cavallo CLB 'Cute Little Boot' in black, sold in pairs, sizes M1-M4 for miniature horses and ponies. Official AMHA boot for hoof rehab after laminitis, driving, arena, trail, and therapy.","Product gallery, Add-to-cart, Product tabs, Image gallery, Video embed, Table of contents/sections, Bulleted list",Add to cart,10,3465,5,Yes,Cavallo CLB Cute Little Boot - Miniature Horse Hoof Boots in Black,"Cavallo CLB Cute Little Boots for miniature horses provide complete hoof protection. Improved traction, shock absorption and overall comfort!",Cavallo CLB Cute Little Boot,,1,0.49,mini horse boots,7,2,0,1,119.95,CBLK,instock,21,Classic,,http://cavallo.local/product/clb-cute-little-boots/,2026-03-02 19:05:28,,
3092,product,publish,Yes,,Shop — Products,CLB Mini Boot Replacement Straps - Black or Bling (Sold in pairs),https://cavallo-inc.com/product/clb-mini-boot-replacement-straps/,Product page,"Cavallo CLB Mini Boot Replacement Straps, a package of 2 replacement Velcro straps for Cute Little Boots, available in Black or Bling.","Product gallery, Add-to-cart, Product tabs",Add to cart,0,505,1,,,,,,,,,,,,0,14.95,CLBSTRAP,instock,3,Classic,,http://cavallo.local/product/clb-mini-boot-replacement-straps/,2026-03-03 21:24:51,,
2351,product,publish,Yes,,Shop — Products,Comfort Pads (Sold in pairs),https://cavallo-inc.com/product/comfort-pad/,Product page,"Cavallo Comfort Pads, 5mm polymer shock-absorbing hoof boot insoles sold in pairs for all hoof boots sizes 0-6, suited to riding, turnout and rehab.","Product gallery, Add-to-cart, Product tabs, Bulleted list",Add to cart,2,1092,1,,Cavallo %%title%% %%page%% %%sep%% Riding and Rehabilitation,"The Cavallo Comfort Pad is a versatile hoof boot insole designed to deliver the ultimate combination of cushion, comfort, and durability for your horse.",Cavallo Comfort Pads,,7,2.52,comfort pads,1,1,18,2,29.95,TCP,instock,6,Classic,,http://cavallo.local/product/comfort-pad/,2026-03-03 21:13:17,,
201974,product,publish,Yes,,Shop — Products,ELB - Entry Level BLING Hoof Boot (sold per single boot),https://cavallo-inc.com/product/entry-level-bling-hoof-boot/,Product page,"Cavallo ELB Bling Hoof Boot, sold per single boot, Regular and Slim sole, discontinued at 70% off with code HURRY70. 1680 Denier nylon boot with Velcro closure for everyday riding.","Product gallery, Add-to-cart, Product tabs, Image gallery, Video embed, Table of contents/sections, Bulleted list",Add to cart,11,3542,7,Yes,The Cavallo ELB Bling Hoof Boot Is Now Available in All Sizes!,"Now available in Bling, the Cavallo ELB (Entry Level) Hoof Boot in Bling is your go-to hoof boot for everyday riding, comfort, and convenience.",Cavallo ELB Bling Hoof Boot,,,,,,,7,1,84.95,EBLG,instock,21,Classic,,http://cavallo.local/product/entry-level-bling-hoof-boot/,2026-06-12 20:54:59,,
201923,product,publish,Yes,,Shop — Products,ELB - Entry Level Hoof Boot (sold per single boot),https://cavallo-inc.com/product/entry-level-hoof-boot/,Product page,"Cavallo ELB (Entry Level Boot) in black, sold per single boot, Regular and Slim sole sizes 0-6. Budget 1680 Denier nylon boot with Velcro closure for arena, light trails, and spare-tire use.","Product gallery, Add-to-cart, Product tabs, Image gallery, Video embed, Table of contents/sections, Bulleted list",Add to cart,11,3516,5,Yes,Cavallo ELB Hoof Boot - The Most Affordable Hoof Boot!,"The Cavallo ELB Hoof Boot is the world’s most affordable hoof boot, offering a perfect fit for riding, therapeutic use, or as a ‘spare tire’ for lost shoes.",Cavallo ELB Hoof Boot,,,,,,,,1,84.95,EBLK,instock,20,Classic,,http://cavallo.local/product/entry-level-hoof-boot/,2026-04-21 19:06:55,,
2318,product,publish,Yes,,Shop — Products,ELB Hoof Boot Replacement Straps - Black or Bling (Sold in pairs),https://cavallo-inc.com/product/elb-strap/,Product page,"ELB Hoof Boot replacement Velcro straps for one pair of Cavallo ELB Boots, available in Black or Bling.","Product gallery, Add-to-cart, Product tabs",Add to cart,0,501,1,,,"Cavallo Entry Level Boot replacement straps. Available in two colors, sold as pairs. Restore a secure closure on your ELB hoof boots.",,,,,,,,,0,14.95,DELDSTRAP,instock,3,Classic,,http://cavallo.local/product/elb-strap/,2026-04-12 02:22:39,,
2261,product,publish,Yes,,Shop — Products,Full Monty Western Saddle Pad #FM1001,https://cavallo-inc.com/product/full-monty-western-saddle-pad/,Product page,"Cavallo Full Monty Western Saddle Pad #FM1001, designed with Monty Roberts, is two inches longer with memory foam twice as thick as the Western All-Purpose pad.","Product gallery, Add-to-cart, Product tabs, Bulleted list",Add to cart,3,1051,2,,Full Monty Western Saddle Pad Horse Equipment Supplies,"For a bigger saddle, heftier rider or a more robust ride, this Cavallo TCS (Total Comfort System) Full Monty Western Saddle Pad is two inches longer...",Full Monty Western Saddle Pad,,0,0.04,cavallo saddle pads,10,1,1,0,229.95,FM1001,instock,6,Classic,,http://cavallo.local/product/full-monty-western-saddle-pad/,2026-05-27 19:01:19,,
2161,product,publish,Yes,,Shop — Products,Gel Pads (Sold in pairs),https://cavallo-inc.com/product/gel-pads/,Product page,"Cavallo Gel Pads, sold in pairs: a thermoplastic elastomer therapeutic hoof boot insole for shock absorption and rehab of laminitis, navicular, and thin soles.","Product gallery, Add-to-cart, Product tabs, Bulleted list",Add to cart,2,1053,1,,Cavallo Hoof Boot %%title%% %%sep%% For Therapy and Rehab,"The Cavallo Gel Pad is a therapeutic thermoplastic elastomer hoof boot insole designed to deliver protection, comfort, and natural hoof stimulation.",Gel Pads,,,,,,,5,1,29.95,SGP100,instock,6,Classic,,http://cavallo.local/product/gel-pads/,2026-04-30 20:44:14,,
3485,product,publish,Yes,,Shop — Products,Heller 14” Black Master Rasp (out of stock),https://cavallo-inc.com/product/heller-14-black-master-rasp/,Product page,"Heller 14"" Black Master rasp (out of stock): a finely toothed, coated, wear-resistant rasp suited to hard, dry hooves and horses exposed to sand and mud.","Product gallery, Add-to-cart, Product tabs, Bulleted list",Add to cart,0,601,1,,,"Heller 14-inch Black Master rasp — professional-grade hoof rasp for smooth, efficient trimming. A trusted tool for barefoot hoof care.",,,,,,,,,0,,BMR,instock,3,Classic,,http://cavallo.local/product/heller-14-black-master-rasp/,2026-04-28 19:22:25,,
3505,product,publish,Yes,,Shop — Products,"Heller GR8AT Red Tang 14""  Rasp",https://cavallo-inc.com/product/heller-gr8at-red-tang-14-rasp/,Product page,"Heller GR8AT Red Tang 14"" rasp: a fine-tooth, 8-teeth-per-row rasp that glides easily for steady, even horn removal on hard, dry hooves.","Product gallery, Add-to-cart, Product tabs",Add to cart,0,571,1,,,,,,0,0.34,red tang,6,1,,0,44.95,HGRT,instock,3,Classic,,http://cavallo.local/product/heller-gr8at-red-tang-14-rasp/,2026-04-30 20:12:41,,
2350,product,publish,Yes,,Shop — Products,High Tenacity Protection Pads - size 0-6 (Sold in pairs),https://cavallo-inc.com/product/high-tenacity-protection-pads/,Product page,"Cavallo High Tenacity Protection Pads, Kevlar-type anti-abrasion insoles sold in pairs for use over metal shoes or studs, fitting hoof boots sizes 0-6.","Product gallery, Add-to-cart, Product tabs, Bulleted list",Add to cart,2,1098,1,,Cavallo %%title%% %%page%%,"Cavallo High Tenacity Protection Pads are made from a unique Kevlar-type anti-abrasion material, specially designed for use with metal shoes or studs.",Cavallo Protection Pads,,,,,,,7,1,29.95,TPP,instock,6,Classic,,http://cavallo.local/product/high-tenacity-protection-pads/,2026-03-03 21:14:52,,
2210,product,publish,Yes,,Shop — Products,Hoof Boot Winter Studs Pack,https://cavallo-inc.com/product/hoof-boot-studs/,Product page,"Cavallo Hoof Boot Winter Studs pack (12 studs per pair) adds traction in ice, mud and snow; drill-installed and removable.","Product gallery, Add-to-cart, Product tabs, Video embed, Bulleted list",Add to cart,1,1021,1,Yes,Hoof Boot Studs Cavallo Horse Equipment Supplies,"Cavallo Hoof Boot Studs for Hoof Boots provide your horse better traction in slippery conditions such as ice, mud and snow.",Hoof Boot Studs,,0,0.0,studded horse shoes,1,1,1,0,19.95,SS,instock,5,Classic,,http://cavallo.local/product/hoof-boot-studs/,2026-03-02 19:50:49,,
3516,product,publish,Yes,,Shop — Products,Hoof Pick,https://cavallo-inc.com/product/hoof-pick/,Product page,"Hoof Pick: a grooming tool for cleaning debris, mud, snow, and rocks from a horse's hoof.","Product gallery, Add-to-cart, Product tabs",Add to cart,0,501,1,,,,,,0,0.0,hoof pick,48,1,,0,4.95,CHP,instock,1,Classic,,http://cavallo.local/product/hoof-pick/,2026-04-16 21:26:40,,
3692,product,publish,Yes,,Shop — Products,Hoof Prints on the Journey - by Carole Herder,https://cavallo-inc.com/product/hoof-prints-on-the-journey-new-horse-care-book-by-carole-herder/,Product page,"Product page for the horse care book 'Hoof Prints on the Journey' by Cavallo founder Carole Herder, covering soundness, barefoot care and horse-owner challenges.","Product gallery, Add-to-cart, Product tabs, Bulleted list",Add to cart,1,1049,1,,Hoof Prints on the Journey - New Horse Care Book by Carole Herder,Hoof Prints on the Journey - A New Horse Care Book by Carole Herder. Worries about your horse’s soundness and well-being have humbled all...,Hoof Prints on the Journey,,,,,,,2,0,14.95,HPJ,instock,5,Classic,,http://cavallo.local/product/hoof-prints-on-the-journey-new-horse-care-book-by-carole-herder/,2025-09-22 20:05:39,,
3708,product,publish,Yes,,Shop — Products,LEB 'Long Ear Boot' (Hoof Boot for Donkeys) - Black (sold in pairs),https://cavallo-inc.com/product/leb-long-ear-hoof-boot/,Product page,"Cavallo LEB 'Long Ear Boot', the first hoof boot made for donkeys, in black and sold in pairs; donkey-specific sizing D00-D5 with waterproof stitching and drainage ports for everyday use and rehab.","Product gallery, Add-to-cart, Product tabs, Image gallery, Bulleted list",Add to cart,6,2286,3,,Get to know the Cavallo LEB Donkey Hoof Boot,"The Cavallo LEB Donkey Hoof Boot is for trails, travel, rehabilitation and turnout. Shaped to fit a donkey's long hoof and higher bulbs!",LEB Donkey Hoof Boot,,13,0.58,donkey boots,2,2,14,9,139.95,LBLK,instock,14,Classic,,http://cavallo.local/product/leb-long-ear-hoof-boot/,2026-04-21 20:20:34,,
331028,product,publish,Yes,,Shop — Products,LEB 'Long Ear Boot' (Hoof Boot for Donkeys) - Turquoise (sold in pairs),https://cavallo-inc.com/product/leb-long-ear-boot-hoof-boot-for-donkeys-turquoise/,Product page,"Product page for the Cavallo LEB 'Long Ear Boot' for donkeys in turquoise, sold in pairs, donkey-specific sizing D00-D5; used for trail packing, transport, driving, rehab and turnout.","Product gallery, Add-to-cart, Product tabs, Bulleted list",Add to cart,4,1302,2,,Meet the Cavallo LEB Long Ear Hoof Boot for donkeys,"The Cavallo Turquoise LEB Long Ear Donkey Hoof Boot is for trails, travel, rehabilitation and turnout. Shaped to fit a donkey's long hoof and higher bulbs!",LEB Long Ear Hoof Boot,,0,0.06,donkey hoof shoes,1,1,8,0,139.95,LTUR,instock,9,Classic,,http://cavallo.local/product/leb-long-ear-boot-hoof-boot-for-donkeys-turquoise/,2026-04-21 20:23:33,,
334178,product,publish,Yes,,Shop — Products,LEB (Long Ear Boot) Donkey Hoof Boot Cushion Pads,https://cavallo-inc.com/product/leb-cushion-pads/,Product page,"Product page for Cavallo LEB (Long Ear Boot) donkey hoof boot cushion pads/insoles, 5mm microcellular foam for shock absorption, rehab support (laminitis, abscesses), and improved boot fit; sold in pairs.","Product gallery, Add-to-cart, Product tabs, Bulleted list",Add to cart,2,1309,1,,Cavallo LEB Cushion Hoof Boot Pads for Donkeys,Cavallo LEB Cushion Hoof Boot Pads for Donkeys add comfort and protection to your long-eared friend's Cavallo LEB Hoof Boots.,Cavallo LEB Donkey Pads,,,,,,,2,1,19.95,LEBPAD,instock,7,Classic,,http://cavallo.local/product/leb-cushion-pads/,2026-05-04 20:23:30,,
3520,product,publish,Yes,,Shop — Products,LED Flashlight,https://cavallo-inc.com/product/torch/,Product page,LED Flashlight: a small LED torch with a key chain for convenience; colours may vary.,"Product gallery, Add-to-cart, Product tabs",Add to cart,0,499,1,,,,,,,,,,,,0,4.95,Torch,instock,1,Classic,,http://cavallo.local/product/torch/,2024-12-19 11:11:57,,
202041,product,publish,Yes,,Shop — Products,Metallic Blue CLB “Cute Little Boots” – For Minis (sold in pairs),https://cavallo-inc.com/product/metallic-blue-clb-cute-little-boots/,Product page,"Cavallo CLB 'Cute Little Boot' in Metallic Blue, sold in pairs, sizes M1-M4 for miniature horses. Official AMHA boot for hoof rehab, driving, arena and trail work, and therapy minis.","Product gallery, Add-to-cart, Product tabs, Image gallery, Video embed, Table of contents/sections, Bulleted list",Add to cart,10,3510,5,Yes,Cavallo CLB Blue Hoof Boot for Miniature Horses and Ponies,"The Cavallo CLB Metallic Blue Hoof Boot offers complete hoof protection and comfort for your miniature horse and pony, increasing shock absorption and style",Cavallo CLB Blue Hoof Boot,,,,,,,6,7,129.95,CBLU,instock,20,Classic,,http://cavallo.local/product/metallic-blue-clb-cute-little-boots/,2026-03-02 19:09:58,,
3521,product,publish,Yes,,Shop — Products,Multi-purpose Knife,https://cavallo-inc.com/product/knife/,Product page,"Cavallo multi-purpose pocketknife with scissors, corkscrew, screwdriver heads and knife blades, pitched as a trail-riding survival pack addition. Includes the standard 180-day Best Boot warranty text.","Product gallery, Add-to-cart, Product tabs",Add to cart,0,529,1,,,"Cavallo pocketknife — scissors, corkscrew, screwdrivers and blades in one handy tool. A great addition to your trail riding survival kit.",,,0,0.12,multi purpose knife,7,2,,0,24.95,DKNIFE,instock,1,Classic,,http://cavallo.local/product/knife/,2026-02-02 21:58:16,,
3558,product,publish,Yes,,Shop — Products,Mustad 'Double S' Loop Hoof Knife,https://cavallo-inc.com/product/mustad-double-s-loop-hoof-knife/,Product page,"Product page for the Mustad 'Double S' Loop Hoof Knife, an ambidextrous, ergonomically designed hoof knife with a hardened steel blade for trimming the sole, frog and bar.","Product gallery, Add-to-cart, Product tabs",Add to cart,0,671,1,,Mustad Double S Loop Hoof Knife Horse Supplies Equipment,The Mustad Double S Loop Hoof Knife is ergonomically designed to be used in either your left or right hand. A great addition to your hoof care kit.,Mustad Double S Loop Hoof Knife,,2,0.0,loop knife,9,1,,0,45,MHKLOOP,instock,1,Classic,,http://cavallo.local/product/mustad-double-s-loop-hoof-knife/,2026-04-16 21:29:04,,
3499,product,publish,Yes,,Shop — Products,Mustad ComfortMix Thrush Treatment®,https://cavallo-inc.com/product/mustad-comfortmix/,Product page,"Mustad ComfortMix Thrush Treatment: a 2oz thin-gel, chemical-free treatment that fights thrush, white line disease, yeast, and bacteria with a pinpoint applicator nozzle.","Product gallery, Add-to-cart, Product tabs, Bulleted list",Add to cart,0,586,2,,,,,,,,,,,,0,14.50,TB,instock,1,Classic,,http://cavallo.local/product/mustad-comfortmix/,2026-04-16 21:31:11,,
3496,product,publish,Yes,,Shop — Products,Mustad Hoof Knife – Left,https://cavallo-inc.com/product/mustad-hoof-knive-left/,Product page,"Mustad Hoof Knife (Left): an ergonomically balanced left-handed hoof knife with a small-radius hook for trimming the sole, frog, bar, and removing abscesses.","Product gallery, Add-to-cart, Product tabs",Add to cart,0,593,1,,,"Mustad left-handed hoof knife — ergonomic handle, precise blade alignment for accurate sole trimming. Tight-radius hook for frog and bar work.",,,,,,,,,0,23.95,MHKWL,instock,1,Classic,,http://cavallo.local/product/mustad-hoof-knive-left/,2026-04-16 21:29:22,,
3494,product,publish,Yes,,Shop — Products,Mustad Hoof Knife – Right,https://cavallo-inc.com/product/mustad-hoof-knives-right/,Product page,"Mustad Hoof Knife (Right): an ergonomically balanced right-handed hoof knife with a small-radius hook for trimming the sole, frog, bar, and removing abscesses.","Product gallery, Add-to-cart, Product tabs",Add to cart,0,576,1,,,Mustad right-handed hoof knife — ergonomic handle with precise blade alignment for accurate sole trimming. Comfortable and well-balanced.,,,0,0.07,hoof knife for horses,12,1,,0,23.95,MHKWR,instock,1,Classic,,http://cavallo.local/product/mustad-hoof-knives-right/,2026-04-16 21:29:39,,
3497,product,publish,Yes,,Shop — Products,Mustad Hoof Shield®,https://cavallo-inc.com/product/mustad-hoof-shield/,Product page,"Mustad Hoof Shield: an 8oz all-natural hoof sealant that maintains hoof moisture, prevents cracking and soft hooves, fills nail holes against fungus, and gives a show-ring shine.","Product gallery, Add-to-cart, Product tabs, Bulleted list",Add to cart,0,621,2,,,"Mustad Hoof Shield — all-natural formula that maintains hoof moisture, prevents cracking in dry conditions and softening in wet. Fills nail holes.",,,3,3.15,hoof shield,5,1,,0,14.50,TS,instock,3,Classic,,http://cavallo.local/product/mustad-hoof-shield/,2026-04-16 21:29:49,,
3492,product,publish,Yes,,Shop — Products,Mustad Rasp Handle,https://cavallo-inc.com/product/mustad-rasp-handle/,Product page,Mustad Rasp Handle: a screw-on plastic handle that fits the rasps Cavallo sells and many other brands.,"Product gallery, Add-to-cart, Product tabs",Add to cart,0,497,1,,,"Mustad screw-on rasp handle — fits all Cavallo rasps and most other brands. Comfortable grip for easier, safer hoof trimming sessions.",,,,,,,,,0,6.95,MRH,instock,1,Classic,,http://cavallo.local/product/mustad-rasp-handle/,2026-04-16 21:29:12,,
331284,product,publish,Yes,,Shop — Products,NEW! TREK/BFB Colour Pop Hoof Boot Straps Pack,https://cavallo-inc.com/product/trek-bfb-colour-pop-straps-3-pack/,Product page,"Product page for the Cavallo Trek/BFB Colour Pop Straps Pack, 3 pairs of exchangeable hoof boot straps in hunter orange, bright yellow and turquoise for added security and easy boot identification.","Product gallery, Add-to-cart, Product tabs, Bulleted list",Add to cart,0,778,0,,Cavallo Trek/BFB Straps Pack - Brighten Your Hoof Boots,Let your horse express himself and never get boots mixed up again with your Cavallo Cavallo Trek/BFB Hoof Boot Colour Pop Straps Pack!,Cavallo Trek/BFB Straps Pack,,,,,,,5,0,19.95,TREKMULTI,instock,6,Classic,,http://cavallo.local/product/trek-bfb-colour-pop-straps-3-pack/,2026-03-03 21:21:18,,
3299,product,publish,Yes,,Shop — Products,Simple Boot Replacement Straps (Sold in pairs),https://cavallo-inc.com/product/simple-boot-replacement-straps/,Product page,"Cavallo Simple Boot Replacement Straps, a package of 2 replacement Velcro straps for the Simple Hoof Boot.","Product gallery, Add-to-cart, Product tabs",Add to cart,0,514,1,,,"Cavallo Simple Boot replacement Velcro straps. Sold as a pair — restore a snug, secure fit to your Simple hoof boots quickly and easily.",,,2,0.53,replacement velcro straps for walking boot,9,1,,0,14.95,Simple Replacement Strap,instock,3,Classic,,http://cavallo.local/product/simple-boot-replacement-straps/,2026-03-03 21:21:56,,
201847,product,publish,Yes,,Shop — Products,Simple Hoof Boot - Black (sold in pairs),https://cavallo-inc.com/product/simple-hoof-boot-black/,Product page,"Cavallo Simple Hoof Boot in black, sold in pairs, in Regular and Slim sole sizes 0-6. Genuine leather boot for daily riding, trail, and rehab from laminitis, navicular, and abscesses.","Product gallery, Add-to-cart, Product tabs, Image gallery, Video embed, Table of contents/sections, Bulleted list",Add to cart,11,3335,5,Yes,"Cavallo Simple Hoof Boot, a Multi-Purpose Horse Boot by Cavallo","The Cavallo Simple Hoof Boot is crafted from durable, genuine leather, delivering comfort, flexibility, and long-lasting performance for your horse.",Cavallo Simple Hoof Boot,,3,2.03,simple boot,6,1,10,7,199.95,SB,instock,19,Classic,,http://cavallo.local/product/simple-hoof-boot-black/,2026-04-21 18:07:24,,
2174,product,publish,Yes,,Shop — Products,Simple Ride Mask With Ears,https://cavallo-inc.com/product/simple-ride-mask-with-ears/,Product page,"Cavallo Simple Ride Mask with Ears, a transparent UV-protective fly mask that attaches to the bridle with velcro to shield horses from insects and debris.","Product gallery, Add-to-cart, Product tabs, Bulleted list",Add to cart,1,540,1,,,,,,,,,,,,0,19.95,D1012,instock,3,Classic,,http://cavallo.local/product/simple-ride-mask-with-ears/,2026-05-26 18:46:30,,
1764,product,publish,Yes,,Shop — Products,Simple Ride Mask Without Ears,https://cavallo-inc.com/product/simple-ride-mask-without-ears/,Product page,"Product page for the Simple Ride Mask Without Ears, a transparent UV-protective fly mask that shields a horse's eyes from insects, dust and debris.","Product gallery, Add-to-cart, Product tabs, Bulleted list",Add to cart,2,564,1,,,,,,,,,,,,0,19.95,D1010,instock,3,Classic,,http://cavallo.local/product/simple-ride-mask-without-ears/,2026-05-26 18:49:32,,
3333,product,publish,Yes,,Shop — Products,Simple/ELB/CLB Hoof Boot Buckle Strap (Sold in pairs),https://cavallo-inc.com/product/simple-elb-boot-buckle-strap/,Product page,"Cavallo Simple/ELB/CLB Hoof Boot Buckle Straps, sold in pairs as a secure alternative to Velcro straps for muddy, snowy or weedy terrain.","Product gallery, Add-to-cart, Product tabs, Video embed",Add to cart,0,562,1,Yes,Cavallo Simple/ELB/CLB Buckle Straps are quick & easy...,"Cavallo Simple/ELB/CLB Buckle Straps are quick & easy! This buckle strap can be used in place of the Velcro straps on the Cavallo Simple, ELB & CLB boots...",Cavallo Simple/ELB/CLB Buckle Straps,,,,,,,1,0,19.95,SIMPLE BUCKLE STRAP,instock,4,Classic,,http://cavallo.local/product/simple-elb-boot-buckle-strap/,2026-03-03 21:26:50,,
201898,product,publish,Yes,,Shop — Products,Sport Hoof Boot (sold in pairs),https://cavallo-inc.com/product/sport-hoof-boot/,Product page,"Cavallo Sport Hoof Boot, sold in pairs, Regular and Slim sole sizes 0-6. Low-profile 1680 Denier nylon boot with post-peg side closure and reflective piping for riding and rehab.","Product gallery, Add-to-cart, Product tabs, Image gallery, Video embed, Table of contents/sections, Bulleted list",Add to cart,10,3468,6,Yes,Cavallo Sport Hoof Boot for Enhanced Comfort and Performance,"The Cavallo Sport Hoof Boot offers a sleek, low-profile design that is ideal for everyday riding, training, hoof protection, and enhanced comfort.",Cavallo Sport Hoof Boot,,,,,,,0,1,199.95,SP,instock,20,Classic,,http://cavallo.local/product/sport-hoof-boot/,2026-03-03 20:31:15,,
2338,product,publish,Yes,,Shop — Products,Stud Application Kit (each kit for 1 pr. boots),https://cavallo-inc.com/product/stud-application-kit/,Product page,"Cavallo Stud Application Kit includes 12 hoof boot studs plus a drill-fit application tool for adding traction in ice, mud and snow.","Product gallery, Add-to-cart, Product tabs, Video embed, Bulleted list",Add to cart,0,1089,1,Yes,Stud Application Kit Hoof Boots Horse Equipment Cavallo,"The Stud Application Kit contains Hoof Boot Studs and Application Tool and provides better traction in slippery conditions such as ice, mud and snow",Stud Application Kit,,,,,,,1,0,34.95,SK,instock,6,Classic,,http://cavallo.local/product/stud-application-kit/,2026-03-02 19:57:16,,
2331,product,publish,Yes,,Shop — Products,Support Pads (Sold in pairs),https://cavallo-inc.com/product/support-pads/,Product page,"Cavallo Support Pads (sold in pairs), moulded TPU insoles that reduce hoof concussion for road, rocky and arena work plus rehab for laminitis and navicular.","Product gallery, Add-to-cart, Product tabs, Bulleted list",Add to cart,2,1087,1,,Cavallo Hoof Boot %%title%% %%sep%% Ultimate Protection,"The Cavallo Support Pads are moulded from an industrial-grade TPU, designed to protect and support your horse during high-intensity, everyday work.",Cavallo Support Pads,,,,,,,1,2,29.95,TPU,instock,6,Classic,,http://cavallo.local/product/support-pads/,2026-03-03 21:12:35,,
3524,product,publish,Yes,,Shop — Products,Tail Brush,https://cavallo-inc.com/product/tail-brush/,Product page,Cavallo tail brush for detangling a horse's mane and tail. Page also carries the standard Cavallo guarantee and 180-day warranty details.,"Product gallery, Add-to-cart, Product tabs",Add to cart,0,491,1,,,Cavallo horse tail and mane brush — gently detangles without pulling or breaking hair. A must-have grooming tool for every barn.,,,,,,,,,0,9.95,SBTB,instock,1,Classic,,http://cavallo.local/product/tail-brush/,2026-03-02 03:11:42,,
3502,product,publish,Yes,,Shop — Products,The Cavallo Barefoot Trim Manual,https://cavallo-inc.com/product/trimming-guide-with-dvd/,Product page,The Cavallo Barefoot Trim Manual: a trimming guide by farrier Lynn Seeley sharing 60+ years of experience in barefoot trimming and treating founder and laminitis.,"Product gallery, Add-to-cart, Product tabs",Add to cart,0,633,1,,,Lynn Seeley barefoot trimming guide with DVD. Learn natural hoof trimming technique from a veteran farrier turned barefoot advocate.,,,,,,,,2,0,24.95,CTM&DVD,instock,1,Classic,,http://cavallo.local/product/trimming-guide-with-dvd/,2026-04-16 21:26:31,,
3530,product,publish,Yes,,Shop — Products,There are No Horseshoes in Heaven,https://cavallo-inc.com/product/there-are-no-horseshoes-in-heaven/,Product page,"Product page for the book 'There Are No Horseshoes in Heaven', which examines horses' natural way of being and husbandry changes for hoof health and soundness.","Product gallery, Add-to-cart, Product tabs",Add to cart,0,748,1,,There are No Horseshoes in Heaven,"There Are No Horseshoes in Heaven by Carole Herder. A guide to understanding what your horse really needs for healthy, happy hooves.",there are no horseshoes in heaven,,,,,,,2,0,14.95,NHIH,instock,1,Classic,,http://cavallo.local/product/there-are-no-horseshoes-in-heaven/,2026-03-02 03:11:42,,
7189,product,publish,Yes,,Shop — Products,Trek ‘Pro’ Hoof Boot (sold per single boot),https://cavallo-inc.com/product/trek-pro-hoof-boot/,Product page,"Product page for the Cavallo Trek PRO Hoof Boot (sold per single boot), an upgraded Trek model with a moulded TPU Pro Mesh upper for round hooves, sizes 1-4.","Product gallery, Add-to-cart, Product tabs, Image gallery, Video embed, Table of contents/sections, Bulleted list",Add to cart,11,3485,5,Yes,Cavallo Trek Pro Hoof Boot for Ultimate Protection and Durability,"The Cavallo Trek PRO delivers unmatched performance and blends advanced materials with a sleek, moulded profile to stand out and hold up, ride after ride.",Cavallo Trek Pro Hoof Boot,,44,43.31,cavallo trek boots,3,8,12,6,134.95,TPRO,instock,20,Classic,,http://cavallo.local/product/trek-pro-hoof-boot/,2026-03-17 18:41:26,,
201873,product,publish,Yes,,Shop — Products,Trek BLACK Hoof Boot (sold per single Boot),https://cavallo-inc.com/product/trek-black-hoof-boot/,Product page,"Cavallo Trek Hoof Boot in black, sold per single boot, Regular and Slim sole sizes 0-6. Features a moulded Pro Mesh TPU honeycomb upper for riding, jumping, dressage, and rehab.","Product gallery, Add-to-cart, Product tabs, Image gallery, Video embed, Table of contents/sections, Bulleted list",Add to cart,11,3660,5,Yes,Cavallo Trek Hoof Boot for Horses - Best Selling Hoof Boot,"The Cavallo Trek Slim Sole Hoof Boot provides comfort, safety and complete hoof protection for your horse. Perfect for trails, jumping, hoof rehab and more",Cavallo Trek Hoof Boot,,1,0.8,cavallo trek slim,3,2,3,1,114.95,,instock,21,Classic,,http://cavallo.local/product/trek-black-hoof-boot/,2026-03-02 18:53:22,,
